date,value,cash,positions,peak,dd,month,year
2022-07-01,2339928.6600000043,2310379.1100000045,3,2371704.380000002,-1.3397841766433745,2022-07,2022
2022-07-05,2340317.5900000045,2300379.9600000046,4,2371704.380000002,-1.3233854212470477,2022-07,2022
2022-07-06,2340880.9700000044,2300379.9600000046,4,2371704.380000002,-1.2996311960261167,2022-07,2022
2022-07-07,2341778.370000005,2290424.0800000047,5,2371704.380000002,-1.2617934280661665,2022-07,2022
2022-07-08,2342143.5600000047,2290424.0800000047,5,2371704.380000002,-1.2463956405898056,2022-07,2022
2022-07-11,2341874.1700000046,2290424.0800000047,5,2371704.380000002,-1.2577541388188358,2022-07,2022
2022-07-12,2341398.410000005,2290424.0800000047,5,2371704.380000002,-1.2778139744379686,2022-07,2022
2022-07-13,2341519.1100000045,2298689.8300000047,4,2371704.380000002,-1.2727248072965005,2022-07,2022
2022-07-14,2341432.8000000045,2307206.5200000047,3,2371704.380000002,-1.276363962358484,2022-07,2022
2022-07-15,2341490.7500000047,2307206.5200000047,3,2371704.380000002,-1.273920571837774,2022-07,2022
2022-07-18,2341334.6500000046,2307206.5200000047,3,2371704.380000002,-1.280502336467314,2022-07,2022
2022-07-19,2341284.4400000046,2307206.5200000047,3,2371704.380000002,-1.282619379401643,2022-07,2022
2022-07-20,2341209.370000005,2297208.760000005,4,2371704.380000002,-1.2857846136792739,2022-07,2022
2022-07-21,2341288.460000005,2297208.760000005,4,2371704.380000002,-1.2824498810428095,2022-07,2022
2022-07-22,2341740.720000005,2287283.640000005,5,2371704.380000002,-1.263380894038629,2022-07,2022
2022-07-25,2341894.1700000046,2287283.640000005,5,2371704.380000002,-1.2569108634018549,2022-07,2022
2022-07-26,2342174.1900000046,2287283.640000005,5,2371704.380000002,-1.245104164288704,2022-07,2022
2022-07-27,2342653.8100000047,2287283.640000005,5,2371704.380000002,-1.2248815765140797,2022-07,2022
2022-07-28,2343492.200000005,2257364.0200000047,8,2371704.380000002,-1.189531892671942,2022-07,2022
2022-07-29,2345865.000000005,2237389.550000005,10,2371704.380000002,-1.0894856972013127,2022-07,2022
2022-08-01,2347995.4800000056,2187467.6300000055,15,2371704.380000002,-0.9996566266828173,2022-08,2022
2022-08-02,2351757.1900000055,2167909.7500000056,17,2371704.380000002,-0.8410487482422522,2022-08,2022
2022-08-03,2355055.9000000055,2138102.6100000055,20,2371704.380000002,-0.7019626957047955,2022-08,2022
2022-08-04,2358662.4300000058,2108144.2300000056,23,2371704.380000002,-0.5498977912245728,2022-08,2022
2022-08-05,2363389.6400000053,2078248.5100000054,26,2371704.380000002,-0.3505807920292729,2022-08,2022
2022-08-08,2369431.5700000054,2068270.9000000053,27,2371704.380000002,-0.0958302400232863,2022-08,2022
2022-08-09,2372914.6600000053,2058271.1400000053,28,2372914.6600000053,0.0,2022-08,2022
2022-08-10,2378834.270000005,2038301.7700000051,30,2378834.270000005,0.0,2022-08,2022
2022-08-11,2381913.710000005,2018382.5200000051,32,2381913.710000005,0.0,2022-08,2022
2022-08-12,2385625.670000005,2017048.070000005,32,2385625.670000005,0.0,2022-08,2022
2022-08-15,2389364.340000005,1997075.860000005,34,2389364.340000005,0.0,2022-08,2022
2022-08-16,2391705.940000005,1996749.760000005,34,2391705.940000005,0.0,2022-08,2022
2022-08-17,2392565.810000005,1986762.4600000049,35,2392565.810000005,0.0,2022-08,2022
2022-08-18,2393576.550000005,1986762.4600000049,35,2393576.550000005,0.0,2022-08,2022
2022-08-19,2390793.660000005,1986762.4600000049,35,2393576.550000005,-0.11626492580737076,2022-08,2022
2022-08-22,2384673.1400000053,1974637.650000005,37,2393576.550000005,-0.37197097372965426,2022-08,2022
2022-08-23,2380997.1000000047,1995481.540000005,35,2393576.550000005,-0.5255503526720363,2022-08,2022
2022-08-24,2379313.150000005,1995481.540000005,35,2393576.550000005,-0.5959032310873816,2022-08,2022
2022-08-25,2379620.120000005,1995481.540000005,35,2393576.550000005,-0.5830784898022224,2022-08,2022
2022-08-26,2375924.0800000047,1975484.500000005,37,2393576.550000005,-0.7374934384279529,2022-08,2022
2022-08-29,2371354.970000005,1984553.320000005,36,2393576.550000005,-0.9283839282265708,2022-08,2022
2022-08-30,2366460.180000005,2013771.4800000049,33,2393576.550000005,-1.1328808347491564,2022-08,2022
2022-08-31,2362621.430000005,2063719.000000005,28,2393576.550000005,-1.2932579908505557,2022-08,2022
2022-09-01,2359703.2500000047,2112003.140000005,23,2393576.550000005,-1.4151751277810694,2022-09,2022
2022-09-02,2357797.380000005,2112003.140000005,23,2393576.550000005,-1.4947994874030601,2022-09,2022
2022-09-06,2355459.140000005,2140984.300000005,20,2393576.550000005,-1.592487610224961,2022-09,2022
2022-09-07,2355850.360000005,2140984.300000005,20,2393576.550000005,-1.5761430316485958,2022-09,2022
2022-09-08,2357377.750000005,2140984.300000005,20,2393576.550000005,-1.5123309927146362,2022-09,2022
2022-09-09,2358950.420000005,2140984.300000005,20,2393576.550000005,-1.4466272240175404,2022-09,2022
2022-09-12,2360993.620000005,2140984.300000005,20,2393576.550000005,-1.3612654251647018,2022-09,2022
2022-09-13,2362094.430000005,2140984.300000005,20,2393576.550000005,-1.3152752520072963,2022-09,2022
2022-09-14,2362823.400000005,2140984.300000005,20,2393576.550000005,-1.284819990403058,2022-09,2022
2022-09-15,2363352.0600000047,2151525.490000005,19,2393576.550000005,-1.262733376962611,2022-09,2022
2022-09-16,2362616.220000005,2141537.870000005,20,2393576.550000005,-1.2934756567530716,2022-09,2022
2022-09-19,2361996.200000005,2160282.930000005,18,2393576.550000005,-1.3193791525071563,2022-09,2022
2022-09-20,2360595.470000005,2150286.930000005,19,2393576.550000005,-1.3778995286363416,2022-09,2022
2022-09-21,2358654.240000005,2149310.700000005,19,2393576.550000005,-1.4590011754585406,2022-09,2022
2022-09-22,2355607.760000005,2166477.140000005,17,2393576.550000005,-1.5862784919078505,2022-09,2022
2022-09-23,2351687.8500000047,2166477.140000005,17,2393576.550000005,-1.7500463897843628,2022-09,2022
2022-09-26,2347663.4800000046,2226996.2600000044,11,2393576.550000005,-1.918178468117103,2022-09,2022
2022-09-27,2346111.2400000044,2235633.5800000043,10,2393576.550000005,-1.983028702382651,2022-09,2022
2022-09-28,2345995.500000004,2225649.1000000043,11,2393576.550000005,-1.9878641441403093,2022-09,2022
2022-09-29,2347183.290000004,2225649.1000000043,11,2393576.550000005,-1.9382400784299383,2022-09,2022
2022-09-30,2348743.4300000044,2225649.1000000043,11,2393576.550000005,-1.873059794139464,2022-09,2022
2022-10-03,2350726.960000004,2225649.1000000043,11,2393576.550000005,-1.79019091743695,2022-10,2022
2022-10-04,2353990.670000004,2225649.1000000043,11,2393576.550000005,-1.6538380608717418,2022-10,2022
2022-10-05,2357522.5700000045,2225649.1000000043,11,2393576.550000005,-1.5062806326373965,2022-10,2022
2022-10-06,2360289.3900000043,2225649.1000000043,11,2393576.550000005,-1.3906870870706243,2022-10,2022
2022-10-07,2361345.0900000045,2225649.1000000043,11,2393576.550000005,-1.3465815413340492,2022-10,2022
2022-10-10,2361629.420000004,2225649.1000000043,11,2393576.550000005,-1.3347026649304679,2022-10,2022
2022-10-11,2361253.8400000045,2225649.1000000043,11,2393576.550000005,-1.3503938280144148,2022-10,2022
2022-10-12,2359873.8900000043,2215654.1400000043,12,2393576.550000005,-1.4080460472425895,2022-10,2022
2022-10-13,2359021.3600000045,2226551.3800000045,11,2393576.550000005,-1.443663458350657,2022-10,2022
2022-10-14,2356718.0800000047,2226551.3800000045,11,2393576.550000005,-1.539891005366013,2022-10,2022
2022-10-17,2355229.6400000043,2240833.7800000045,10,2393576.550000005,-1.6020757723416255,2022-10,2022
2022-10-18,2355132.5900000045,2240833.7800000045,10,2393576.550000005,-1.6061303742301598,2022-10,2022
2022-10-19,2354404.1900000046,2265516.9500000044,8,2393576.550000005,-1.6365618220984097,2022-10,2022
2022-10-20,2354223.8900000043,2280310.6100000045,7,2393576.550000005,-1.644094482793982,2022-10,2022
2022-10-21,2354633.5400000047,2280310.6100000045,7,2393576.550000005,-1.626979926754386,2022-10,2022
2022-10-24,2355454.5400000047,2280310.6100000045,7,2393576.550000005,-1.5926797912521395,2022-10,2022
2022-10-25,2356683.7100000046,2280310.6100000045,7,2393576.550000005,-1.5413269318668852,2022-10,2022
2022-10-26,2357609.8100000047,2280310.6100000045,7,2393576.550000005,-1.5026358776785371,2022-10,2022
2022-10-27,2358299.6900000046,2291566.3500000047,6,2393576.550000005,-1.4738137370204543,2022-10,2022
2022-10-28,2358909.7900000047,2304286.3500000047,5,2393576.550000005,-1.448324683829317,2022-10,2022
2022-10-31,2359112.9800000046,2304286.3500000047,5,2393576.550000005,-1.4398357136311446,2022-10,2022
2022-11-01,2359352.630000005,2284310.500000005,7,2393576.550000005,-1.4298234999001747,2022-11,2022
2022-11-02,2359936.980000005,2264336.6200000052,9,2393576.550000005,-1.4054102426763733,2022-11,2022
2022-11-03,2361115.6400000053,2264336.6200000052,9,2393576.550000005,-1.356167614526455,2022-11,2022
2022-11-04,2362745.2600000054,2254485.8700000052,10,2393576.550000005,-1.2880845611559617,2022-11,2022
2022-11-07,2364721.670000005,2244486.790000005,11,2393576.550000005,-1.205513147260731,2022-11,2022
2022-11-08,2367431.540000005,2234531.5100000054,12,2393576.550000005,-1.0922988863673369,2022-11,2022
2022-11-09,2369430.9900000053,2214601.9500000053,14,2393576.550000005,-1.0087648961968458,2022-11,2022
2022-11-10,2373185.150000005,2184705.030000005,17,2393576.550000005,-0.8519217820712635,2022-11,2022
2022-11-11,2375871.450000005,2184705.030000005,17,2393576.550000005,-0.7396922400497304,2022-11,2022
2022-11-14,2377120.550000005,2184705.030000005,17,2393576.550000005,-0.6875067354749931,2022-11,2022
2022-11-15,2378239.230000005,2195929.510000005,16,2393576.550000005,-0.6407699808054939,2022-11,2022
2022-11-16,2378022.8500000047,2195929.510000005,16,2393576.550000005,-0.6498100092098643,2022-11,2022
2022-11-17,2377666.470000005,2185929.5400000047,17,2393576.550000005,-0.6646990253977898,2022-11,2022
2022-11-18,2376980.2500000047,2165970.4200000046,19,2393576.550000005,-0.6933682568038296,2022-11,2022
2022-11-21,2376122.6700000046,2165970.4200000046,19,2393576.550000005,-0.7291966492569589,2022-11,2022
2022-11-22,2375233.9300000044,2177014.1800000044,18,2393576.550000005,-0.7663268592767813,2022-11,2022
2022-11-23,2374498.8700000043,2177014.1800000044,18,2393576.550000005,-0.7970365518495991,2022-11,2022
2022-11-25,2374145.8000000045,2177014.1800000044,18,2393576.550000005,-0.8117872812549248,2022-11,2022
2022-11-28,2372966.000000004,2185918.1800000044,17,2393576.550000005,-0.8610775368768007,2022-11,2022
2022-11-29,2372007.8000000045,2175921.250000004,18,2393576.550000005,-0.9011096804069384,2022-11,2022
2022-11-30,2372304.820000004,2175921.250000004,18,2393576.550000005,-0.8887006350392624,2022-11,2022
2022-12-01,2373132.4300000044,2155985.3700000043,20,2393576.550000005,-0.8541243437566489,2022-12,2022
2022-12-02,2375135.860000004,2155985.3700000043,20,2393576.550000005,-0.7704240752191877,2022-12,2022
2022-12-05,2375081.170000004,2145996.1200000043,21,2393576.550000005,-0.7727089405183545,2022-12,2022
2022-12-06,2374962.1000000043,2144702.5700000045,21,2393576.550000005,-0.7776835046282775,2022-12,2022
2022-12-07,2379276.1900000046,2144702.5700000045,21,2393576.550000005,-0.5974473638622632,2022-12,2022
2022-12-08,2384711.5800000047,2134703.0600000047,22,2393576.550000005,-0.37036500879824324,2022-12,2022
2022-12-09,2389451.1300000045,2134703.0600000047,22,2393576.550000005,-0.1723537941579676,2022-12,2022
2022-12-12,2391231.8500000047,2145405.6900000046,21,2393576.550000005,-0.09795801182962716,2022-12,2022
2022-12-13,2395816.390000005,2155983.390000005,20,2395816.390000005,0.0,2022-12,2022
2022-12-14,2398636.030000005,2155983.390000005,20,2398636.030000005,0.0,2022-12,2022
2022-12-15,2400668.200000005,2156727.670000005,20,2400668.200000005,0.0,2022-12,2022
2022-12-16,2401448.020000005,2156727.670000005,20,2401448.020000005,0.0,2022-12,2022
2022-12-19,2402448.7800000054,2165319.790000005,19,2402448.7800000054,0.0,2022-12,2022
2022-12-20,2402010.060000005,2165319.790000005,19,2402448.7800000054,-0.018261367470244417,2022-12,2022
2022-12-21,2402660.880000005,2165319.790000005,19,2402660.880000005,0.0,2022-12,2022
2022-12-22,2402292.610000005,2165319.790000005,19,2402660.880000005,-0.015327589634706078,2022-12,2022
2022-12-23,2399986.340000005,2165319.790000005,19,2402660.880000005,-0.11131575089365219,2022-12,2022
2022-12-27,2399019.060000005,2155324.3900000053,20,2402660.880000005,-0.15157444940793413,2022-12,2022
2022-12-28,2400159.9200000055,2164455.9900000053,19,2402660.880000005,-0.10409126068592302,2022-12,2022
2022-12-29,2404026.3800000055,2154458.9100000053,20,2404026.3800000055,0.0,2022-12,2022
2022-12-30,2405073.220000005,2179775.200000005,18,2405073.220000005,0.0,2022-12,2022
2023-01-03,2406210.660000005,2201664.410000005,16,2406210.660000005,0.0,2023-01,2023
2023-01-04,2409309.950000005,2201664.410000005,16,2409309.950000005,0.0,2023-01,2023
2023-01-05,2409552.3500000047,2191670.6900000046,17,2409552.3500000047,0.0,2023-01,2023
2023-01-06,2409582.0800000047,2191670.6900000046,17,2409582.0800000047,0.0,2023-01,2023
2023-01-09,2408389.2300000046,2191670.6900000046,17,2409582.0800000047,-0.049504435225551265,2023-01,2023
2023-01-10,2409832.7900000047,2181673.7300000046,18,2409832.7900000047,0.0,2023-01,2023
2023-01-11,2410356.7400000044,2171675.6300000045,19,2410356.7400000044,0.0,2023-01,2023
2023-01-12,2413494.970000005,2189838.430000005,20,2413494.970000005,0.0,2023-01,2023
2023-01-13,2418393.050000005,2189838.430000005,20,2418393.050000005,0.0,2023-01,2023
2023-01-17,2422829.3500000047,2189838.430000005,20,2422829.3500000047,0.0,2023-01,2023
2023-01-18,2426799.690000005,2169841.150000005,22,2426799.690000005,0.0,2023-01,2023
2023-01-19,2428190.720000005,2190945.490000005,20,2428190.720000005,0.0,2023-01,2023
2023-01-20,2431584.430000005,2180946.240000005,21,2431584.430000005,0.0,2023-01,2023
2023-01-23,2433891.570000005,2151119.930000005,24,2433891.570000005,0.0,2023-01,2023
2023-01-24,2436203.2100000046,2141121.4800000046,25,2436203.2100000046,0.0,2023-01,2023
2023-01-25,2438583.7500000047,2141121.4800000046,25,2438583.7500000047,0.0,2023-01,2023
2023-01-26,2440586.3400000045,2131123.9800000046,26,2440586.3400000045,0.0,2023-01,2023
2023-01-27,2442881.120000005,2131123.9800000046,26,2442881.120000005,0.0,2023-01,2023
2023-01-30,2442129.4900000044,2143151.3800000045,25,2442881.120000005,-0.030768177536218074,2023-01,2023
2023-01-31,2441622.7600000044,2164153.3000000045,24,2442881.120000005,-0.05151130727148658,2023-01,2023
2023-02-01,2445019.6800000044,2114474.8200000045,29,2445019.6800000044,0.0,2023-02,2023
2023-02-02,2449310.3100000047,2118434.4000000046,29,2449310.3100000047,0.0,2023-02,2023
2023-02-03,2453913.0000000047,2108454.5600000047,30,2453913.0000000047,0.0,2023-02,2023
2023-02-06,2457138.5800000047,2109738.7900000047,30,2457138.5800000047,0.0,2023-02,2023
2023-02-07,2461850.7100000046,2109738.7900000047,30,2461850.7100000046,0.0,2023-02,2023
2023-02-08,2462713.6300000045,2124545.0300000045,29,2462713.6300000045,0.0,2023-02,2023
2023-02-09,2462439.8300000047,2104942.870000005,31,2462713.6300000045,-0.011117817218553877,2023-02,2023
2023-02-10,2461405.7700000047,2104942.870000005,31,2462713.6300000045,-0.05310645882931452,2023-02,2023
2023-02-13,2460400.680000005,2104942.870000005,31,2462713.6300000045,-0.09391875579133885,2023-02,2023
2023-02-14,2459760.6500000046,2115169.120000005,30,2462713.6300000045,-0.11990756716606046,2023-02,2023
2023-02-15,2460234.550000005,2136078.640000005,28,2462713.6300000045,-0.10066456650908308,2023-02,2023
2023-02-16,2460685.180000005,2149754.660000005,27,2462713.6300000045,-0.08236645849885993,2023-02,2023
2023-02-17,2459915.240000005,2149754.660000005,27,2462713.6300000045,-0.11363034523829958,2023-02,2023
2023-02-21,2456609.130000005,2161224.660000005,26,2462713.6300000045,-0.24787697301206407,2023-02,2023
2023-02-22,2454646.620000005,2161224.660000005,26,2462713.6300000045,-0.3275658972984107,2023-02,2023
2023-02-23,2453589.080000005,2163539.060000005,26,2462713.6300000045,-0.37050795873490705,2023-02,2023
2023-02-24,2452970.1600000053,2173412.6600000053,25,2462713.6300000045,-0.39563958558995166,2023-02,2023
2023-02-27,2452139.790000005,2193017.6600000053,23,2462713.6300000045,-0.4293572696066723,2023-02,2023
2023-02-28,2452724.6400000053,2183065.6800000053,24,2462713.6300000045,-0.4056090760337114,2023-02,2023
2023-03-01,2453412.8000000054,2195190.770000005,23,2462713.6300000045,-0.3776659164386533,2023-03,2023
2023-03-02,2454314.1600000053,2195190.770000005,23,2462713.6300000045,-0.34106563985676475,2023-03,2023
2023-03-03,2455602.590000005,2206881.960000005,22,2462713.6300000045,-0.2887481481149539,2023-03,2023
2023-03-06,2456691.590000005,2206881.960000005,22,2462713.6300000045,-0.244528634049894,2023-03,2023
2023-03-07,2457473.3700000052,2206881.960000005,22,2462713.6300000045,-0.21278397683612535,2023-03,2023
2023-03-08,2458964.8900000053,2206881.960000005,22,2462713.6300000045,-0.15221989086889023,2023-03,2023
2023-03-09,2458784.6400000053,2206881.960000005,22,2462713.6300000045,-0.15953905286175254,2023-03,2023
2023-03-10,2456364.9300000053,2219068.6800000053,21,2462713.6300000045,-0.2577928640448237,2023-03,2023
2023-03-13,2452863.590000005,2241088.170000005,19,2462713.6300000045,-0.39996692591495314,2023-03,2023
2023-03-14,2451861.130000005,2241088.170000005,19,2462713.6300000045,-0.4406724301111499,2023-03,2023
2023-03-15,2450306.860000005,2249449.530000005,18,2462713.6300000045,-0.503784518381032,2023-03,2023
2023-03-16,2450996.1700000046,2249691.8400000045,18,2462713.6300000045,-0.4757946623294541,2023-03,2023
2023-03-17,2450534.0000000047,2249691.8400000045,18,2462713.6300000045,-0.4945613591296795,2023-03,2023
2023-03-20,2450548.7600000044,2249691.8400000045,18,2462713.6300000045,-0.49396202026136876,2023-03,2023
2023-03-21,2451650.6300000045,2249691.8400000045,18,2462713.6300000045,-0.44921991193917177,2023-03,2023
2023-03-22,2451943.6000000043,2249691.8400000045,18,2462713.6300000045,-0.437323685092864,2023-03,2023
2023-03-23,2453419.5000000047,2249691.8400000045,18,2462713.6300000045,-0.3773938588223053,2023-03,2023
2023-03-24,2454540.3000000045,2249691.8400000045,18,2462713.6300000045,-0.331883086219816,2023-03,2023
2023-03-27,2455843.7800000045,2249691.8400000045,18,2462713.6300000045,-0.27895447998150236,2023-03,2023
2023-03-28,2456803.6900000046,2261736.7800000045,17,2462713.6300000045,-0.23997674467737176,2023-03,2023
2023-03-29,2458200.230000004,2251879.6800000044,18,2462713.6300000045,-0.18326937996442422,2023-03,2023
2023-03-30,2459699.7000000044,2251879.6800000044,18,2462713.6300000045,-0.12238247936282232,2023-03,2023
2023-03-31,2461734.750000004,2251879.6800000044,18,2462713.6300000045,-0.03974802380901884,2023-03,2023
2023-04-03,2463934.8600000045,2251879.6800000044,18,2463934.8600000045,0.0,2023-04,2023
2023-04-04,2463964.4500000044,2251879.6800000044,18,2463964.4500000044,0.0,2023-04,2023
2023-04-05,2463619.9000000046,2251879.6800000044,18,2463964.4500000044,-0.01398356214107769,2023-04,2023
2023-04-06,2462726.8400000045,2251879.6800000044,18,2463964.4500000044,-0.050228403254757484,2023-04,2023
2023-04-10,2462687.6100000045,2251879.6800000044,18,2463964.4500000044,-0.05182055284928517,2023-04,2023
2023-04-11,2462974.0600000042,2265578.730000004,17,2463964.4500000044,-0.0401949792741583,2023-04,2023
2023-04-12,2462001.090000004,2275942.3300000043,16,2463964.4500000044,-0.07968296782854686,2023-04,2023
2023-04-13,2462185.0800000043,2275942.3300000043,16,2463964.4500000044,-0.07221573346969792,2023-04,2023
2023-04-14,2461893.750000004,2275942.3300000043,16,2463964.4500000044,-0.08403936185037826,2023-04,2023
2023-04-17,2461935.0300000045,2275942.3300000043,16,2463964.4500000044,-0.08236401300351237,2023-04,2023
2023-04-18,2461504.5100000044,2275942.3300000043,16,2463964.4500000044,-0.09983666769217957,2023-04,2023
2023-04-19,2461283.4900000044,2300866.6400000043,14,2463964.4500000044,-0.10880676464305149,2023-04,2023
2023-04-20,2461998.870000005,2314568.1900000046,14,2463964.4500000044,-0.07977306653103722,2023-04,2023
2023-04-21,2463242.0700000045,2294574.7500000047,16,2463964.4500000044,-0.029317793119940795,2023-04,2023
2023-04-24,2465688.9300000044,2284606.5500000045,17,2465688.9300000044,0.0,2023-04,2023
2023-04-25,2465921.9700000044,2284606.5500000045,17,2465921.9700000044,0.0,2023-04,2023
2023-04-26,2465335.8500000043,2284606.5500000045,17,2465921.9700000044,-0.02376879751795677,2023-04,2023
2023-04-27,2464516.5600000042,2293372.9900000044,16,2465921.9700000044,-0.05699328758566301,2023-04,2023
2023-04-28,2464588.2200000044,2313284.4700000044,14,2465921.9700000044,-0.05408727511357537,2023-04,2023
2023-05-01,2464636.8600000045,2338365.0300000045,12,2465921.9700000044,-0.05211478771973743,2023-05,2023
2023-05-02,2463909.0300000045,2347426.7500000047,11,2465921.9700000044,-0.08163032020027546,2023-05,2023
2023-05-03,2464226.7900000047,2338472.720000005,12,2465921.9700000044,-0.06874426768660886,2023-05,2023
2023-05-04,2464213.410000005,2328483.360000005,13,2465921.9700000044,-0.06928686393104269,2023-05,2023
2023-05-05,2465280.270000005,2337435.960000005,12,2465921.9700000044,-0.02602272122987143,2023-05,2023
2023-05-08,2466075.780000005,2337435.960000005,12,2466075.780000005,0.0,2023-05,2023
2023-05-09,2466756.800000005,2347586.040000005,11,2466756.800000005,0.0,2023-05,2023
2023-05-10,2467414.610000005,2346829.060000005,11,2467414.610000005,0.0,2023-05,2023
2023-05-11,2468787.3700000052,2326849.100000005,13,2468787.3700000052,0.0,2023-05,2023
2023-05-12,2471125.6300000055,2316852.6200000052,14,2471125.6300000055,0.0,2023-05,2023
2023-05-15,2473653.090000005,2306858.020000005,15,2473653.090000005,0.0,2023-05,2023
2023-05-16,2474911.770000005,2296858.3900000053,16,2474911.770000005,0.0,2023-05,2023
2023-05-17,2478386.850000005,2296858.3900000053,16,2478386.850000005,0.0,2023-05,2023
2023-05-18,2481979.560000005,2276890.980000005,18,2481979.560000005,0.0,2023-05,2023
2023-05-19,2486728.330000005,2276890.980000005,18,2486728.330000005,0.0,2023-05,2023
2023-05-22,2490533.070000005,2276890.980000005,18,2490533.070000005,0.0,2023-05,2023
2023-05-23,2493138.530000005,2277505.380000005,18,2493138.530000005,0.0,2023-05,2023
2023-05-24,2494615.740000005,2277505.380000005,18,2494615.740000005,0.0,2023-05,2023
2023-05-25,2495402.980000005,2247638.4500000053,21,2495402.980000005,0.0,2023-05,2023
2023-05-26,2497397.8400000054,2217722.3800000055,24,2497397.8400000054,0.0,2023-05,2023
2023-05-30,2499697.950000006,2239890.9800000056,22,2499697.950000006,0.0,2023-05,2023
2023-05-31,2499839.6700000055,2229928.9800000056,23,2499839.6700000055,0.0,2023-05,2023
2023-06-01,2501478.3700000057,2229928.9800000056,23,2501478.3700000057,0.0,2023-06,2023
2023-06-02,2503285.5400000056,2229928.9800000056,23,2503285.5400000056,0.0,2023-06,2023
2023-06-05,2504158.310000005,2219945.3800000055,24,2504158.310000005,0.0,2023-06,2023
2023-06-06,2504996.9600000056,2199946.4000000055,26,2504996.9600000056,0.0,2023-06,2023
2023-06-07,2506697.8500000057,2210972.4800000056,25,2506697.8500000057,0.0,2023-06,2023
2023-06-08,2509836.8900000053,2190981.6600000053,27,2509836.8900000053,0.0,2023-06,2023
2023-06-09,2511978.820000005,2180990.940000005,28,2511978.820000005,0.0,2023-06,2023
2023-06-12,2514130.910000005,2171018.300000005,29,2514130.910000005,0.0,2023-06,2023
2023-06-13,2516357.370000005,2151024.700000005,31,2516357.370000005,0.0,2023-06,2023
2023-06-14,2516974.0400000047,2151024.700000005,31,2516974.0400000047,0.0,2023-06,2023
2023-06-15,2517329.7500000047,2161508.140000005,30,2517329.7500000047,0.0,2023-06,2023
2023-06-16,2517832.680000005,2141863.240000005,32,2517832.680000005,0.0,2023-06,2023
2023-06-20,2520029.870000005,2121867.720000005,34,2520029.870000005,0.0,2023-06,2023
2023-06-21,2520132.940000005,2127826.190000005,34,2520132.940000005,0.0,2023-06,2023
2023-06-22,2521104.250000005,2107839.170000005,36,2521104.250000005,0.0,2023-06,2023
2023-06-23,2520706.320000005,2097842.970000005,37,2521104.250000005,-0.015783956573797647,2023-06,2023
2023-06-26,2519058.760000005,2106314.8500000047,36,2521104.250000005,-0.08113468532688482,2023-06,2023
2023-06-27,2518368.800000005,2106314.8500000047,36,2521104.250000005,-0.10850205817550705,2023-06,2023
2023-06-28,2518212.8300000043,2136632.1600000043,34,2521104.250000005,-0.11468863296711554,2023-06,2023
2023-06-29,2519739.400000004,2136632.1600000043,34,2521104.250000005,-0.05413699175672809,2023-06,2023
2023-06-30,2521443.8400000045,2136632.1600000043,34,2521443.8400000045,0.0,2023-06,2023
2023-07-03,2523712.8600000045,2136632.1600000043,34,2523712.8600000045,0.0,2023-07,2023
2023-07-05,2525679.4200000046,2136632.1600000043,34,2525679.4200000046,0.0,2023-07,2023
2023-07-06,2524456.3900000043,2146493.8900000043,33,2525679.4200000046,-0.04842380194079653,2023-07,2023
2023-07-07,2525411.460000004,2167471.590000004,31,2525679.4200000046,-0.010609422473752742,2023-07,2023
2023-07-10,2530434.570000004,2167471.590000004,31,2530434.570000004,0.0,2023-07,2023
2023-07-11,2536850.530000004,2167471.590000004,31,2536850.530000004,0.0,2023-07,2023
2023-07-12,2542028.140000004,2167471.590000004,31,2542028.140000004,0.0,2023-07,2023
2023-07-13,2549219.770000004,2157473.840000004,32,2549219.770000004,0.0,2023-07,2023
2023-07-14,2552334.420000004,2157473.840000004,32,2552334.420000004,0.0,2023-07,2023
2023-07-17,2555377.900000004,2169711.590000004,31,2555377.900000004,0.0,2023-07,2023
2023-07-18,2557332.260000004,2169711.590000004,31,2557332.260000004,0.0,2023-07,2023
2023-07-19,2559271.630000004,2181151.690000004,30,2559271.630000004,0.0,2023-07,2023
2023-07-20,2558903.480000004,2182884.5600000042,30,2559271.630000004,-0.01438495217484618,2023-07,2023
2023-07-21,2558449.900000004,2173361.670000004,31,2559271.630000004,-0.03210796346771445,2023-07,2023
2023-07-24,2557998.380000004,2163389.670000004,32,2559271.630000004,-0.04975048310913359,2023-07,2023
2023-07-25,2556788.690000004,2153411.670000004,33,2559271.630000004,-0.09701744710857206,2023-07,2023
2023-07-26,2553890.210000004,2147074.530000004,36,2559271.630000004,-0.21027154511144708,2023-07,2023
2023-07-27,2553474.080000004,2147074.530000004,36,2559271.630000004,-0.22653124943991468,2023-07,2023
2023-07-28,2555077.0900000036,2155527.810000004,35,2559271.630000004,-0.1638958503205264,2023-07,2023
2023-07-31,2556469.8000000035,2167878.330000004,34,2559271.630000004,-0.10947763289981595,2023-07,2023
2023-08-01,2557488.700000004,2160366.8600000036,35,2559271.630000004,-0.06966552432733233,2023-08,2023
2023-08-02,2558369.1500000036,2160366.8600000036,35,2559271.630000004,-0.03526315805721824,2023-08,2023
2023-08-03,2557577.2500000037,2170703.9800000037,34,2559271.630000004,-0.06620555552363745,2023-08,2023
2023-08-04,2557088.0200000037,2160704.9000000036,35,2559271.630000004,-0.08532154126994061,2023-08,2023
2023-08-07,2557964.890000004,2154870.060000004,36,2559271.630000004,-0.05105905854941319,2023-08,2023
2023-08-08,2559273.4700000035,2144920.6700000037,37,2559273.4700000035,0.0,2023-08,2023
